business_name,category,address,city,province_state,postal_code,phone,country,source,date_scraped,region,sub_region,cities,naics_code,tax_id,employee_count,status,lead_score,enriched_date
Toronto Ltd Real Estate 314,Real Estate,2600 College St,Toronto,Ontario,M9V 2W2,416-275-4612,Canada,Ontario Business Registry,2026-05-07T20:55:15.632860,Canada,Ontario,Toronto,99755,,1-10,Active,85,2026-05-07T20:59:03.777977
GTA Corp Healthcare 496,Healthcare,2758 College St,Toronto,Ontario,M2V 3J7,416-777-4047,Canada,Ontario Business Registry,2026-05-07T20:55:15.632872,Canada,Ontario,Toronto,92661,,1-10,Active,85,2026-05-07T20:59:03.777987
Urban Solutions Transportation 390,Transportation,1935 Bay St,Toronto,Ontario,M4V 8G4,416-407-2160,Canada,Ontario Business Registry,2026-05-07T20:55:15.632880,Canada,Ontario,Toronto,33367,,200+,Active,85,2026-05-07T20:59:03.777993
Toronto Inc Manufacturing 321,Manufacturing,963 College St,Toronto,Ontario,M6V 5E7,416-225-7410,Canada,Ontario Business Registry,2026-05-07T20:55:15.632888,Canada,Ontario,Toronto,37275,,11-50,Active,85,2026-05-07T20:59:03.777999
Lakeview Group Manufacturing 307,Manufacturing,3202 King St,Toronto,Ontario,M3V 5U7,416-848-1696,Canada,Ontario Business Registry,2026-05-07T20:55:15.632895,Canada,Ontario,Toronto,88824,,51-200,Active,85,2026-05-07T20:59:03.778024
GTA Enterprises Construction 169,Construction,2713 King St,Toronto,Ontario,M4V 8L4,416-585-9381,Canada,Ontario Business Registry,2026-05-07T20:55:15.632903,Canada,Ontario,Toronto,40086,,51-200,Active,85,2026-05-07T20:59:03.778040
GTA Enterprises Manufacturing 670,Manufacturing,1001 Bloor St,Toronto,Ontario,M2V 3B7,416-399-4297,Canada,Ontario Business Registry,2026-05-07T20:55:15.632916,Canada,Ontario,Toronto,20137,,51-200,Active,85,2026-05-07T20:59:03.778047
Ontario Corp Healthcare 809,Healthcare,4606 Dundas St,Toronto,Ontario,M6V 6K3,416-533-1865,Canada,Ontario Business Registry,2026-05-07T20:55:15.632925,Canada,Ontario,Toronto,32368,,51-200,Active,85,2026-05-07T20:59:03.778054
Toronto Solutions Automotive 738,Automotive,2422 King St,Toronto,Ontario,M8V 9Z1,416-925-1811,Canada,Ontario Business Registry,2026-05-07T20:55:15.632933,Canada,Ontario,Toronto,43065,,51-200,Active,85,2026-05-07T20:59:03.778061
Queen Inc Food Services 560,Food Services,273 Queen St,Toronto,Ontario,M5V 7G4,416-416-6014,Canada,Ontario Business Registry,2026-05-07T20:55:15.632944,Canada,Ontario,Toronto,33096,,11-50,Active,100,2026-05-07T20:59:03.778067
Toronto Corp Transportation 568,Transportation,1862 Bloor St,Toronto,Ontario,M1V 4H2,416-759-5146,Canada,Ontario Business Registry,2026-05-07T20:55:15.632953,Canada,Ontario,Toronto,26110,,1-10,Active,85,2026-05-07T20:59:03.778073
Toronto Inc Automotive 665,Automotive,1173 Queen St,Toronto,Ontario,M4V 3S2,416-358-5430,Canada,Ontario Business Registry,2026-05-07T20:55:15.632964,Canada,Ontario,Toronto,68614,,51-200,Active,85,2026-05-07T20:59:03.778080
Maple Corp Education 805,Education,3099 College St,Toronto,Ontario,M5V 4Z8,416-629-6420,Canada,Ontario Business Registry,2026-05-07T20:55:15.632972,Canada,Ontario,Toronto,65661,,200+,Active,85,2026-05-07T20:59:03.778091
Metro Inc Retail 380,Retail,1644 Dundas St,Toronto,Ontario,M5V 8K4,416-883-2732,Canada,Ontario Business Registry,2026-05-07T20:55:15.632985,Canada,Ontario,Toronto,57342,,200+,Active,100,2026-05-07T20:59:03.778097
GTA Enterprises Retail 368,Retail,594 Bloor St,Toronto,Ontario,M8V 7X5,416-566-8605,Canada,Ontario Business Registry,2026-05-07T20:55:15.632993,Canada,Ontario,Toronto,72404,,1-10,Active,100,2026-05-07T20:59:03.778112
King Solutions Manufacturing 981,Manufacturing,1958 King St,Toronto,Ontario,M3V 4Z6,416-316-8859,Canada,Ontario Business Registry,2026-05-07T20:55:15.633010,Canada,Ontario,Toronto,76988,,200+,Active,85,2026-05-07T20:59:03.778133
Lakeview Solutions Financial Services 367,Financial Services,4520 Spadina St,Toronto,Ontario,M4V 1V4,416-365-9673,Canada,Ontario Business Registry,2026-05-07T20:55:15.633017,Canada,Ontario,Toronto,11611,,11-50,Active,85,2026-05-07T20:59:03.778141
Ontario Corp Healthcare 214,Healthcare,1098 King St,Toronto,Ontario,M3V 6H1,416-504-8420,Canada,Ontario Business Registry,2026-05-07T20:55:15.633025,Canada,Ontario,Toronto,67418,,200+,Active,85,2026-05-07T20:59:03.778151
GTA Consulting Food Services 962,Food Services,3342 University St,Toronto,Ontario,M9V 5A9,416-878-1760,Canada,Ontario Business Registry,2026-05-07T20:55:15.633033,Canada,Ontario,Toronto,58334,,200+,Active,100,2026-05-07T20:59:03.778157
Lakeview Group Financial Services 284,Financial Services,1330 King St,Toronto,Ontario,M5V 1F6,416-279-7660,Canada,Ontario Business Registry,2026-05-07T20:55:15.633041,Canada,Ontario,Toronto,43681,,11-50,Active,85,2026-05-07T20:59:03.778164
Toronto Services Food Services 547,Food Services,4244 Queen St,Toronto,Ontario,M9V 7J4,416-691-5431,Canada,Ontario Business Registry,2026-05-07T20:55:15.633050,Canada,Ontario,Toronto,54561,,200+,Active,100,2026-05-07T20:59:03.778170
Lakeview Ltd Manufacturing 156,Manufacturing,4856 Bloor St,Toronto,Ontario,M7V 6W9,416-825-5943,Canada,Ontario Business Registry,2026-05-07T20:55:15.633063,Canada,Ontario,Toronto,90144,,11-50,Active,85,2026-05-07T20:59:03.778177
Toronto Solutions Food Services 852,Food Services,818 Yonge St,Toronto,Ontario,M5V 9K2,416-918-4471,Canada,Ontario Business Registry,2026-05-07T20:55:15.633071,Canada,Ontario,Toronto,88276,,51-200,Active,100,2026-05-07T20:59:03.778183
Urban Consulting Professional Services 997,Professional Services,3008 Queen St,Toronto,Ontario,M8V 2L8,416-542-4796,Canada,Ontario Business Registry,2026-05-07T20:55:15.633079,Canada,Ontario,Toronto,96241,,1-10,Active,85,2026-05-07T20:59:03.778193
GTA Ltd Retail 806,Retail,2911 Bloor St,Toronto,Ontario,M9V 3O7,416-895-2664,Canada,Ontario Business Registry,2026-05-07T20:55:15.633088,Canada,Ontario,Toronto,82087,,11-50,Active,100,2026-05-07T20:59:03.778202
Maple Solutions Transportation 658,Transportation,1391 King St,Toronto,Ontario,M1V 1J2,416-948-9494,Canada,Ontario Business Registry,2026-05-07T20:55:15.633095,Canada,Ontario,Toronto,31876,,51-200,Active,85,2026-05-07T20:59:03.778209
San Pedro Servicios Financieros S. de R.L.,Servicios Financieros,310 Washington,Monterrey,Nuevo León,64619,81-3020-2859,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284809,Mexico,Nuevo León,Monterrey,,LEQ557794FZ,11-50,Activo,85,2026-05-07T20:59:03.778310
San Pedro Comercio Grupo Industrial,Comercio,493 Chipinque,Monterrey,Nuevo León,64238,81-3516-3954,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284830,Mexico,Nuevo León,Monterrey,,THY305174VU,51-200,Activo,100,2026-05-07T20:59:03.778323
Sultana Electrónica Servicios,Electrónica,432 Fundidora,Monterrey,Nuevo León,64709,81-5207-1433,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284850,Mexico,Nuevo León,Monterrey,,OTQ999738SK,11-50,Activo,85,2026-05-07T20:59:03.778332
Nuevo León Electrónica Corporativo,Electrónica,328 Washington,Monterrey,Nuevo León,64167,81-2625-5501,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284868,Mexico,Nuevo León,Monterrey,,OHT148407XN,11-50,Activo,85,2026-05-07T20:59:03.778340
Valle Oriente Acero Grupo Industrial,Acero,109 Lázaro Cárdenas,Monterrey,Nuevo León,64401,81-8376-6987,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284884,Mexico,Nuevo León,Monterrey,,XIQ586429VQ,51-200,Activo,85,2026-05-07T20:59:03.778347
Regiomontano Servicios Financieros Servicios,Servicios Financieros,450 Gómez Morín,Monterrey,Nuevo León,64170,81-5790-5452,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284895,Mexico,Nuevo León,Monterrey,,QIS491905KK,51-200,Activo,85,2026-05-07T20:59:03.778354
Cerro de la Silla Tecnología Grupo Industrial,Tecnología,440 Chipinque,Monterrey,Nuevo León,64354,81-4029-3333,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284905,Mexico,Nuevo León,Monterrey,,DRP118149ZR,200+,Activo,85,2026-05-07T20:59:03.778362
Monterrey Acero S.A. de C.V.,Acero,315 Gómez Morín,Monterrey,Nuevo León,64628,81-5527-2000,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284914,Mexico,Nuevo León,Monterrey,,HDE808251IO,51-200,Activo,85,2026-05-07T20:59:03.778372
Cerro de la Silla Tecnología S. de R.L.,Tecnología,75 Garza Sada,Monterrey,Nuevo León,64007,81-5940-7218,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284922,Mexico,Nuevo León,Monterrey,,WBI438182RH,1-10,Activo,85,2026-05-07T20:59:03.778384
Nuevo León Acero Corporativo,Acero,476 Gonzalitos,Monterrey,Nuevo León,64173,81-3061-6799,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284932,Mexico,Nuevo León,Monterrey,,RIG276039QZ,11-50,Activo,85,2026-05-07T20:59:03.778392
Cerro de la Silla Acero S. de R.L.,Acero,245 Lázaro Cárdenas,Monterrey,Nuevo León,64508,81-2365-7299,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284948,Mexico,Nuevo León,Monterrey,,BMY636680JX,200+,Activo,85,2026-05-07T20:59:03.778417
Paseo Manufactura Servicios,Manufactura,423 Constitución,Monterrey,Nuevo León,64256,81-8932-8450,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284958,Mexico,Nuevo León,Monterrey,,TLW999789XC,51-200,Activo,85,2026-05-07T20:59:03.778426
San Pedro Electrónica S. de R.L.,Electrónica,81 Gonzalitos,Monterrey,Nuevo León,64375,81-1873-9299,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284973,Mexico,Nuevo León,Monterrey,,KBR262813CI,1-10,Activo,85,2026-05-07T20:59:03.778448
Regiomontano Acero S.A. de C.V.,Acero,190 Vasconcelos,Monterrey,Nuevo León,64763,81-6620-9797,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284981,Mexico,Nuevo León,Monterrey,,UKB118189LK,200+,Activo,85,2026-05-07T20:59:03.778459
Monterrey Automotriz Servicios,Automotriz,406 Chipinque,Monterrey,Nuevo León,64483,81-7109-6956,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284989,Mexico,Nuevo León,Monterrey,,VTK138787WY,51-200,Activo,85,2026-05-07T20:59:03.778471
Valle Oriente Automotriz Corporativo,Automotriz,93 Chipinque,Monterrey,Nuevo León,64485,81-9018-2737,México,Registro Público de Nuevo León,2026-05-07T20:56:56.284997,Mexico,Nuevo León,Monterrey,,ORY367676NB,200+,Activo,85,2026-05-07T20:59:03.778479
San Pedro Energía Servicios,Energía,515 Chipinque,Monterrey,Nuevo León,64288,81-9486-1744,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285017,Mexico,Nuevo León,Monterrey,,BXO611983QF,200+,Activo,85,2026-05-07T20:59:03.778487
San Pedro Manufactura S.A. de C.V.,Manufactura,579 Fundidora,Monterrey,Nuevo León,64898,81-6449-6291,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285038,Mexico,Nuevo León,Monterrey,,FVA934741YH,1-10,Activo,85,2026-05-07T20:59:03.778494
Constitución Acero Corporativo,Acero,277 Chipinque,Monterrey,Nuevo León,64578,81-9219-7865,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285048,Mexico,Nuevo León,Monterrey,,KMU876872NM,11-50,Activo,85,2026-05-07T20:59:03.778505
Sultana Comercio S.A. de C.V.,Comercio,495 Chipinque,Monterrey,Nuevo León,64907,81-5396-1057,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285057,Mexico,Nuevo León,Monterrey,,JMJ604521RD,11-50,Activo,100,2026-05-07T20:59:03.778511
San Pedro Logística S.A. de C.V.,Logística,216 Fundidora,Monterrey,Nuevo León,64680,81-8060-1640,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285066,Mexico,Nuevo León,Monterrey,,SZQ150018QO,51-200,Activo,85,2026-05-07T20:59:03.778518
San Pedro Construcción Grupo Industrial,Construcción,401 Washington,Monterrey,Nuevo León,64511,81-2253-4401,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285076,Mexico,Nuevo León,Monterrey,,VJB447663BL,200+,Activo,85,2026-05-07T20:59:03.778530
Valle Oriente Logística Servicios,Logística,11 Garza Sada,Monterrey,Nuevo León,64497,81-4052-7397,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285089,Mexico,Nuevo León,Monterrey,,KJH743017KN,200+,Activo,85,2026-05-07T20:59:03.778537
Nuevo León Energía Grupo Industrial,Energía,49 Gómez Morín,Monterrey,Nuevo León,64637,81-2550-7175,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285098,Mexico,Nuevo León,Monterrey,,NTL533623QJ,11-50,Activo,85,2026-05-07T20:59:03.778545
Sultana Manufactura Corporativo,Manufactura,279 Gómez Morín,Monterrey,Nuevo León,64354,81-9337-3526,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285107,Mexico,Nuevo León,Monterrey,,RSE105637OM,51-200,Activo,85,2026-05-07T20:59:03.778551
Constitución Servicios Financieros Grupo Industrial,Servicios Financieros,509 Gonzalitos,Monterrey,Nuevo León,64108,81-6637-6658,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285124,Mexico,Nuevo León,Monterrey,,RPB282796LT,1-10,Activo,85,2026-05-07T20:59:03.778559
Cerro de la Silla Tecnología Grupo Industrial,Tecnología,19 Constitución,Monterrey,Nuevo León,64294,81-4719-9478,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285137,Mexico,Nuevo León,Monterrey,,AHA466273LU,51-200,Activo,85,2026-05-07T20:59:03.778572
Regiomontano Electrónica Grupo Industrial,Electrónica,161 Gonzalitos,Monterrey,Nuevo León,64346,81-6938-5055,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285146,Mexico,Nuevo León,Monterrey,,MUQ974583CC,200+,Activo,85,2026-05-07T20:59:03.778580
Valle Oriente Electrónica Servicios,Electrónica,104 Constitución,Monterrey,Nuevo León,64346,81-2307-9977,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285155,Mexico,Nuevo León,Monterrey,,JNX542728JM,1-10,Activo,85,2026-05-07T20:59:03.778593
Valle Oriente Automotriz S.A. de C.V.,Automotriz,38 Vasconcelos,Monterrey,Nuevo León,64949,81-1420-6382,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285164,Mexico,Nuevo León,Monterrey,,MWT568689CG,200+,Activo,85,2026-05-07T20:59:03.778600
Sultana Tecnología Corporativo,Tecnología,401 Gómez Morín,Monterrey,Nuevo León,64711,81-3469-8901,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285173,Mexico,Nuevo León,Monterrey,,LGH636722HZ,200+,Activo,85,2026-05-07T20:59:03.778607
Constitución Automotriz Grupo Industrial,Automotriz,149 Garza Sada,Monterrey,Nuevo León,64268,81-6777-1949,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285182,Mexico,Nuevo León,Monterrey,,WAP632237AM,11-50,Activo,85,2026-05-07T20:59:03.778614
Regiomontano Servicios Financieros Grupo Industrial,Servicios Financieros,439 Gonzalitos,Monterrey,Nuevo León,64911,81-6980-3216,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285198,Mexico,Nuevo León,Monterrey,,HNH615018BY,200+,Activo,85,2026-05-07T20:59:03.778624
Nuevo León Electrónica S.A. de C.V.,Electrónica,583 Fundidora,Monterrey,Nuevo León,64279,81-9464-7161,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285207,Mexico,Nuevo León,Monterrey,,FKW845442HZ,11-50,Activo,85,2026-05-07T20:59:03.778635
Paseo Servicios Financieros S. de R.L.,Servicios Financieros,277 Washington,Monterrey,Nuevo León,64858,81-9967-5140,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285220,Mexico,Nuevo León,Monterrey,,ENL577075YF,200+,Activo,85,2026-05-07T20:59:03.778642
Sultana Automotriz S.A. de C.V.,Automotriz,548 Washington,Monterrey,Nuevo León,64010,81-7036-6788,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285229,Mexico,Nuevo León,Monterrey,,EEC194447LH,200+,Activo,85,2026-05-07T20:59:03.778649
Valle Oriente Energía Corporativo,Energía,35 Garza Sada,Monterrey,Nuevo León,64006,81-6551-7109,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285239,Mexico,Nuevo León,Monterrey,,DDJ891989ZP,1-10,Activo,85,2026-05-07T20:59:03.778656
Valle Oriente Energía Servicios,Energía,284 Garza Sada,Monterrey,Nuevo León,64300,81-6304-9063,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285248,Mexico,Nuevo León,Monterrey,,HQM779633DR,51-200,Activo,85,2026-05-07T20:59:03.778664
Sultana Comercio S. de R.L.,Comercio,229 Revolución,Monterrey,Nuevo León,64095,81-6315-5795,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285257,Mexico,Nuevo León,Monterrey,,ATN710248NM,1-10,Activo,100,2026-05-07T20:59:03.778709
San Pedro Comercio Grupo Industrial,Comercio,343 Chipinque,Monterrey,Nuevo León,64678,81-6190-8507,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285266,Mexico,Nuevo León,Monterrey,,QOI999777ZT,11-50,Activo,100,2026-05-07T20:59:03.778719
Valle Oriente Acero S. de R.L.,Acero,445 Vasconcelos,Monterrey,Nuevo León,64260,81-2440-8005,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285281,Mexico,Nuevo León,Monterrey,,QJJ739677SL,51-200,Activo,85,2026-05-07T20:59:03.778726
Monterrey Electrónica Servicios,Electrónica,520 Revolución,Monterrey,Nuevo León,64327,81-8543-2433,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285291,Mexico,Nuevo León,Monterrey,,BUD961875HX,51-200,Activo,85,2026-05-07T20:59:03.778734
Constitución Servicios Financieros S. de R.L.,Servicios Financieros,210 Gonzalitos,Monterrey,Nuevo León,64974,81-4506-6330,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285304,Mexico,Nuevo León,Monterrey,,KXI892009AN,11-50,Activo,85,2026-05-07T20:59:03.778746
Paseo Construcción Grupo Industrial,Construcción,586 Chipinque,Monterrey,Nuevo León,64009,81-1372-1680,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285314,Mexico,Nuevo León,Monterrey,,CNL775509MF,200+,Activo,85,2026-05-07T20:59:03.778755
Nuevo León Electrónica Grupo Industrial,Electrónica,81 Gonzalitos,Monterrey,Nuevo León,64822,81-9590-6604,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285327,Mexico,Nuevo León,Monterrey,,TNR627861UP,1-10,Activo,85,2026-05-07T20:59:03.778763
Valle Oriente Logística Corporativo,Logística,100 Constitución,Monterrey,Nuevo León,64989,81-8768-1458,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285337,Mexico,Nuevo León,Monterrey,,LTT684301QO,51-200,Activo,85,2026-05-07T20:59:03.778771
Sultana Manufactura Grupo Industrial,Manufactura,520 Fundidora,Monterrey,Nuevo León,64403,81-5390-1323,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285347,Mexico,Nuevo León,Monterrey,,SND467000KO,11-50,Activo,85,2026-05-07T20:59:03.778779
Nuevo León Acero S.A. de C.V.,Acero,467 Vasconcelos,Monterrey,Nuevo León,64347,81-7519-7903,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285357,Mexico,Nuevo León,Monterrey,,ICS560368GQ,200+,Activo,85,2026-05-07T20:59:03.778785
Monterrey Acero S.A. de C.V.,Acero,105 Chipinque,Monterrey,Nuevo León,64658,81-4118-4090,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285366,Mexico,Nuevo León,Monterrey,,PQG353748GA,51-200,Activo,85,2026-05-07T20:59:03.778796
Monterrey Energía Corporativo,Energía,213 Fundidora,Monterrey,Nuevo León,64916,81-8977-2899,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285375,Mexico,Nuevo León,Monterrey,,EPE632428UO,51-200,Activo,85,2026-05-07T20:59:03.778803
San Pedro Comercio Grupo Industrial,Comercio,437 Revolución,Monterrey,Nuevo León,64889,81-7764-4278,México,Registro Público de Nuevo León,2026-05-07T20:56:56.285385,Mexico,Nuevo León,Monterrey,,XTF105681VG,200+,Activo,100,2026-05-07T20:59:03.778809
Constitución Energía Corporativo,Energía,37 Vasconcelos,Monterrey,Nuevo León,64440,81-7174-8021,México,Registro Público de Nuevo León,2026-05-07T20:56:56.300466,Mexico,Nuevo León,Monterrey,,VFY625630PP,51-200,Activo,85,2026-05-07T20:59:03.778816
