name,dba,primary,city,county,state,zip,address,license_type,license_num,expiry
CLIF FAMILY WINERY,CLIF FAMILY WINERY,CLIF FAMILY WINERY AND FARM  LLC,NAPA,Napa,CA,94558-1347,4326 BIG RANCH RD,02,00623420,30-JUN-2027
CLIF FAMILY WINERY,CLIF FAMILY WINERY,CLIF FAMILY WINERY AND FARM  LLC,NAPA,Napa,CA,94558-1347,4326 BIG RANCH RD,81,00623420,30-JUN-2027
CLIF FAMILY WINERY AND FARM  LLC,,CLIF FAMILY WINERY AND FARM  LLC,NAPA,Napa,CA,94558-7520,40 HARLOW CT,02,00616757,30-JUN-2027
COCKERELL FAMILY WINE ESTATES,COCKERELL FAMILY WINE ESTATES,COCKERELL WINE CONSULTING LLC,NAPA,Napa,CA,94558-6182,1721 PARTRICK RD,02,00508153,30-JUN-2027
COHO WINES,COHO WINES,COHO WINES LLC,NAPA,Napa,CA,94559-1509,1470 SPROUL AVE,02,00480676,30-JUN-2026
COHO WINES,COHO WINES,COHO WINES LLC,NAPA,Napa,CA,94558-6214,110 CAMINO ORUGA,02,00570980,30-JUN-2026
COHO WINES,COHO WINES,COHO WINES LLC,NAPA,Napa,CA,94559-1509,1470 SPROUL AVE,02,00480676,
COLLEGIATE WINES,COLLEGIATE WINES,COLLEGIATE WINES  LLC,NAPA,Napa,CA,94558-6206,962 KAISER RD,17,00670653,30-SEP-2026
COLLEGIATE WINES,COLLEGIATE WINES,COLLEGIATE WINES  LLC,NAPA,Napa,CA,94558-6206,962 KAISER RD,20,00670653,30-SEP-2026
COMPLINE WINE SHOP,COMPLINE WINE SHOP,FOSSIL RECORDS  LLC,NAPA,Napa,CA,94559-2951,1300 FIRST ST,42,00640468,30-SEP-2026
CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE LOGISTICS WEST LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,17,00658767,28-FEB-2027
CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE LOGISTICS WEST LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,18,00658767,28-FEB-2027
CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE LOGISTICS WEST LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,20,00658767,28-FEB-2027
CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE LOGISTICS WEST LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,09,00658767,28-FEB-2027
CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE AND SPIRITS CALIFORNIA,CONNOISSEUR WINE LOGISTICS WEST LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,12,00658767,28-FEB-2027
CONSECRATION WINE LLC,CONSECRATION WINE LLC,CONSECRATION WINE  LLC,NAPA,Napa,CA,94559-1342,849 JACKSON ST,17,00583696,
CONSECRATION WINE LLC,CONSECRATION WINE LLC,CONSECRATION WINE  LLC,NAPA,Napa,CA,94559-1342,849 JACKSON ST,20,00583696,
COQUEREL FAMILY WINE ESTATES,COQUEREL FAMILY WINE ESTATES,COCKERELL WINE CONSULTING LLC,NAPA,Napa,CA,94558-5813,2865 HILL TOP DR,02,00560501,30-JUN-2027
CORRELATION WINES,CORRELATION WINES,STEFFENS FAMILY WINES  LLC,NAPA,Napa,CA,94559-2625,708 1ST ST,02,00592924,30-JUN-2027
COST PLUS WORLD MARKET,COST PLUS WORLD MARKET,COST PLUS INC,NAPA,Napa,CA,94558-2834,3934 BEL AIRE PLZ,20,00409182,
COST PLUS WORLD MARKET,COST PLUS WORLD MARKET,COST PLUS INC,NAPA,Napa,CA,94558-2834,3934 BEL AIRE PLZ,86,00409182,
COVALENCE WINE,COVALENCE WINE,FIRE PIT ENTERPRISES LLC,NAPA,Napa,CA,94558-6260,831 LATOUR CT,02,00659255,30-JUN-2027
COVENANT WINES,COVENANT WINES,CHAIM  LLC,NAPA,Napa,CA,94558-7574,2511 NAPA VALLEY CORPORATE DR,02,00503417,
CPX WINES,CPX WINES,CPXWINES LLC,NAPA,Napa,CA,94559-1549,1509 BANKS AVE,17,00657439,30-APR-2027
CPX WINES,CPX WINES,CPXWINES LLC,NAPA,Napa,CA,94559-1549,1509 BANKS AVE,20,00657439,30-APR-2027
CRISTIE KERR WINES,CRISTIE KERR WINES,CRISTIE KERR WINES  LLC,NAPA,Napa,CA,94559-2815,1463 1ST ST,02,00639094,30-JUN-2027
CUMMINGS FAMILY WINES,CUMMINGS FAMILY WINES,CUMMINGS FAMILY WINES LLC,NAPA,Napa,CA,94558-6230,918 ENTERPRISE WAY,02,00608310,30-JUN-2027
CUVAISON WINERY,CUVAISON WINERY,CUVAISON  INC.,NAPA,Napa,CA,94559-9713,1221 DUHIG RD,02,00417714,30-JUN-2027
CUVAISON WINERY,CUVAISON WINERY,CUVAISON  INC.,NAPA,Napa,CA,94559-9713,1221 DUHIG RD,09,00417714,30-JUN-2027
CUVAISON WINERY,CUVAISON WINERY,CUVAISON  INC.,NAPA,Napa,CA,94559-9713,1221 DUHIG RD,81,00417714,30-JUN-2027
CVS PHARMACY STORE 1804,CVS PHARMACY STORE 1804,GARFIELD BEACH CVS LLC,NAPA,Napa,CA,94558,675 TRANCAS ST,21,00477873,31-MAY-2027
CVS PHARMACY STORE 9214,CVS PHARMACY STORE 9214,GARFIELD BEACH CVS LLC,NAPA,Napa,CA,94558,1558 TRANCAS ST,21,00477872,31-MAY-2027
DA VE WINERY,DA VE WINERY,DA-VE WINERY  INC.,NAPA,Napa,CA,94558-7541,2515 NAPA VALLEY CORPORATE DR,02,00474599,30-JUN-2027
DA VE WINERY,DA VE WINERY,DA-VE WINERY  INC.,NAPA,Napa,CA,94558-7541,2515 NAPA VALLEY CORPORATE DR,06,00474599,31-JUL-2027
DALECIO FAMILY WINES  LLC,,DALECIO FAMILY WINES  LLC,NAPA,Napa,CA,94559-2420,905 JEFFERSON ST,02,00617637,30-JUN-2026
DARIOUSH WINERY,DARIOUSH WINERY,DARIOUSH KHALEDI WINERY LLC,NAPA,Napa,CA,94558-1117,4240 SILVERADO TRL,02,00349277,30-JUN-2027
DARIOUSH WINERY,DARIOUSH WINERY,DARIOUSH KHALEDI WINERY LLC,NAPA,Napa,CA,94558-6250,830 LATOUR CT,02,00568845,30-JUN-2027
DAVIN WINES,DAVIN WINES,DAVIN'S INTERPRETING SERVICE,NAPA,Napa,CA,94559-4339,1997 MOLINA ST,17,00646734,31-OCT-2026
DE RE WINES L.L.C.,,DE RE WINES L.L.C.,NAPA,Napa,CA,94559-1720,1177 EGGLESTON ST,20,00651131,30-NOV-2026
DE RE WINES L.L.C.,,DE RE WINES L.L.C.,NAPA,Napa,CA,94559-1720,1177 EGGLESTON ST,17,00651131,30-NOV-2026
DEAN & DELUCA MARKETS LLC,,DEAN & DELUCA MARKETS LLC,NAPA,Napa,CA,94559-3958,68 COOMBS ST,14,00473892,
DEARDEN WINES,DEARDEN WINES,COSTA DEL SOL LLC,NAPA,Napa,CA,94559-9717,2258 LAS AMIGAS RD,02,00626254,30-JUN-2027
DELGADILLO WINE COMPANY,DELGADILLO WINE COMPANY,DELGADILLO WINE COMPANY LLC,NAPA,Napa,CA,94558-4755,2812 SACRAMENTO ST,02,00479050,30-JUN-2027
DESTINY FAMILY WINES,DESTINY FAMILY WINES,HANSON  RAYMOND KENNETH JR,NAPA,Napa,CA,94558-2113,3295 VICHY AVE,17,00591823,28-FEB-2027
DESTINY FAMILY WINES,DESTINY FAMILY WINES,HANSON  RAYMOND KENNETH JR,NAPA,Napa,CA,94558-2113,3295 VICHY AVE,20,00591823,28-FEB-2027
DEUCES MARKET,DEUCES MARKET,PENNINGTON PROVISIONS LLC,NAPA,Napa,CA,94559-2950,1300 1STST,41,00646575,30-APR-2027
DJK WINE,DJK WINE,DON JULIO KIM VINEYARDS  LLC,NAPA,Napa,CA,94558-4044,4266 E 3RD AVE,17,00651179,30-JUN-2027
DJK WINE,DJK WINE,DON JULIO KIM VINEYARDS  LLC,NAPA,Napa,CA,94558-4044,4266 E 3RD AVE,20,00651179,30-JUN-2027
DOI DA WINES,DOI DA WINES,RED BOAT GLOBAL LLC,NAPA,Napa,CA,94558-9470,1373 SODA CANYON RD,02,00656721,30-JUN-2027
DON PERICO RESTAURANT,DON PERICO RESTAURANT,DON PERICO MEXICAN RESTAURANT  INC.,NAPA,Napa,CA,94559,1300 1ST ST,58,00672578,31-AUG-2026
DON PERICO RESTAURANT,DON PERICO RESTAURANT,DON PERICO MEXICAN RESTAURANT  INC.,NAPA,Napa,CA,94559,1300 1ST ST,47,00672578,31-AUG-2026
DRM WINERY,DRM WINERY,MANIES  DANIEL RAY,NAPA,Napa,CA,94558,1758 INDUSTRIAL WY,02,00609781,30-JUN-2027
DRY FARM WINES,DRY FARM WINES,DRY FARM WINES  LLC,NAPA,Napa,CA,94558-3310,3222 CALIFORNIA BLVD,09,00624186,
DRY FARM WINES,DRY FARM WINES,DRY FARM WINES  LLC,NAPA,Napa,CA,94558-3310,3222 CALIFORNIA BLVD,17,00624186,
DRY FARM WINES,DRY FARM WINES,DRY FARM WINES  LLC,NAPA,Napa,CA,94558-3310,3222 CALIFORNIA BLVD,20,00624186,
DVNO WINE,DVNO WINE,DI NUNZIO HOLDINGS LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,20,00660220,31-JAN-2027
DVNO WINE,DVNO WINE,DI NUNZIO HOLDINGS LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,17,00660220,31-JAN-2027
DVNO WINE,DVNO WINE,DI NUNZIO HOLDINGS LLC,NAPA,Napa,CA,94558-6221,1907 N KELLY RD,09,00660220,31-JAN-2027
EAGLE VINES GOLF CLUB,EAGLE VINES GOLF CLUB,EAGLE VINES VINEYARDS AND GOLF CLUB LLC,NAPA,Napa,CA,94558,580 S KELLY RD,47,00428899,31-OCT-2026
ECONOMY FOOD MARKET,ECONOMY FOOD MARKET,ECONOMY MARKET,NAPA,Napa,CA,94559-4239,1100 IMOLA AVE,21,00395358,30-NOV-2026
EDGE WINES,EDGE WINES,NORTHERN EMPIRE LLC,NAPA,Napa,CA,94558-1100,4500 SILVERADO TRL,17,00661729,31-DEC-2026
EDGE WINES,EDGE WINES,NORTHERN EMPIRE LLC,NAPA,Napa,CA,94558-1100,4500 SILVERADO TRL,20,00661729,31-DEC-2026
EHRLICH WINE VENTURES  LLC,,EHRLICH WINE VENTURES  LLC,NAPA,Napa,CA,94558-9496,7765 MONEY RD,17,00655856,30-SEP-2026
EHRLICH WINE VENTURES  LLC,,EHRLICH WINE VENTURES  LLC,NAPA,Napa,CA,94558-9496,7765 MONEY RD,20,00655856,30-SEP-2026
EIKOS RESTAURANT,EIKOS RESTAURANT,EIKOS INC,NAPA,Napa,CA,94559-2504,1385 NAPA TOWN CTR,47,00514518,
EIKOS RESTAURANT,EIKOS RESTAURANT,EIKOS INC,NAPA,Napa,CA,94559,1300 1ST ST,47,00514518,28-FEB-2027
EIKOS RESTAURANT,EIKOS RESTAURANT,EIKOS INC,NAPA,Napa,CA,94559,1300 1ST ST,58,00514518,28-FEB-2027
EL GUADALAJARA RESTAURANT,EL GUADALAJARA RESTAURANT,ARTEAGA  MIGUEL BARAJAS,NAPA,Napa,CA,94559-1416,1520 SILVERADO TRL,47,00576933,30-SEP-2026
ELEVEN ELEVEN WINES,ELEVEN ELEVEN WINES,ELEGANCE PROPERTIES  LLC,NAPA,Napa,CA,94558-3083,620 TRANCAS ST,02,00541847,
ELEVEN ELEVEN WINES,ELEVEN ELEVEN WINES,ELEGANCE PROPERTIES  LLC,NAPA,Napa,CA,94558-3083,620 TRANCAS ST,02,00541847,30-JUN-2026
ELLMAN FAMILY WINERY,ELLMAN FAMILY WINERY,ELLMAN FAMILY WINERY  LLC,NAPA,Napa,CA,94558-9210,1022 SODA CANYON RD,02,00667182,30-JUN-2027
ELYSE WINERY,ELYSE WINERY,HQ WINERY LLC,NAPA,Napa,CA,94558-9796,2100 HOFFMAN LN,02,00602270,
ELYSE WINERY,ELYSE WINERY,HQ WINERY LLC,NAPA,Napa,CA,94558-9796,2100 HOFFMAN LN,02,00602270,30-JUN-2027
EMMAUS  EMMAUS WINE  EMMAUS WINES,EMMAUS  EMMAUS WINE  EMMAUS WINES,THE RABBIT HOLE LLC,NAPA,Napa,CA,94559-2156,271 MONTE VISTA DR,17,00567185,30-JUN-2027
EMMAUS  EMMAUS WINE  EMMAUS WINES,EMMAUS  EMMAUS WINE  EMMAUS WINES,THE RABBIT HOLE LLC,NAPA,Napa,CA,94559-2156,271 MONTE VISTA DR,20,00567185,30-JUN-2027
EMPATHY WINES,EMPATHY WINES,GOOSE EGG  LLC,NAPA,Napa,CA,94558-6214,110-122 CAMINO ORUGA,02,00594843,
EMPATHY WINES,EMPATHY WINES,GOOSE EGG  LLC,NAPA,Napa,CA,94558-6212,130 CAMINO DORADO,02,00594844,
ENTERPRISE WINE COMPANY,ENTERPRISE WINE COMPANY,ENTERPRISE WINE COMPANY  LLC,NAPA,Napa,CA,94558-6209,910 ENTERPRISE WAY,02,00546833,30-JUN-2027
ENTERPRISE WINE COMPANY,ENTERPRISE WINE COMPANY,ENTERPRISE WINE COMPANY  LLC,NAPA,Napa,CA,94558-6209,908 ENTERPRISE WAY,02,00608279,30-JUN-2027
EP WINE,EP WINE,LEEMIND INC,NAPA,Napa,CA,94559-3623,270 KREUZER LN,02,00618547,
EP WINE,EP WINE,LEEMIND INC,NAPA,Napa,CA,94559-3623,270 KREUZER LN,02,00618547,30-JUN-2027
ETUDE WINES,ETUDE WINES,TREASURY WINE ESTATES AMERICAS COMPANY,NAPA,Napa,CA,94559,1250 CUTTINGS WHARF RD,02,00399688,30-JUN-2027
ETUDE WINES,ETUDE WINES,TREASURY WINE ESTATES AMERICAS COMPANY,NAPA,Napa,CA,94559,1250 CUTTINGS WHARF RD,06,00399688,31-JUL-2026
ETXEA WINES,ETXEA WINES,ETXEA WINES  LLC,NAPA,Napa,CA,94558-2126,1049 LA GRANDE AVE,17,00613645,
ETXEA WINES,ETXEA WINES,ETXEA WINES  LLC,NAPA,Napa,CA,94558-2126,1049 LA GRANDE AVE,20,00613645,
ETXEA WINES,ETXEA WINES,ETXEA WINES  LLC,NAPA,Napa,CA,94558-2126,1049 LA GRANDE AVE,17,00613645,31-DEC-2026
ETXEA WINES,ETXEA WINES,ETXEA WINES  LLC,NAPA,Napa,CA,94558-2126,1049 LA GRANDE AVE,20,00613645,31-DEC-2026
EUCLID WINES,EUCLID WINES,EUCLID WINES LLC,NAPA,Napa,CA,94558-2556,4217 GRAPE VINE DR,02,00511559,30-JUN-2027
EUCLID WINES,EUCLID WINES,EUCLID WINES LLC,NAPA,Napa,CA,94558,2731 & 2147 NAPA VALLEY CORPORATE DR,02,00582501,30-JUN-2027
EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY INC,NAPA,Napa,CA,94558-4026,5230 COUNTRY LN,17,00447215,
EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY INC,NAPA,Napa,CA,94558-4026,5230 COUNTRY LN,17,00447215,31-JAN-2027
EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY INC,NAPA,Napa,CA,94558-4026,5230 COUNTRY LN,09,00447215,31-JAN-2027
EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY,EXCALIBUR WINE COMPANY INC,NAPA,Napa,CA,94558-4026,5230 COUNTRY LN,09,00447215,
FAIRVIEW MARKET,FAIRVIEW MARKET,BHATTARAI  DINESH C,NAPA,Napa,CA,94558-3904,1017 COOMBSVILLE RD,21,00536808,30-NOV-2026
FALCOR WINE CELLARS,FALCOR WINE CELLARS,FALCOR WINE CELLARS LLC,NAPA,Napa,CA,94558-6216,2785 NAPA VALLEY CORPORATE DR,17,00674146,31-DEC-2026
FALCOR WINE CELLARS,FALCOR WINE CELLARS,FALCOR WINE CELLARS LLC,NAPA,Napa,CA,94558-6216,2785 NAPA VALLEY CORPORATE DR,20,00674146,31-DEC-2026
FAR MOUNTAIN WINERY,FAR MOUNTAIN WINERY,VSWC LLC,NAPA,Napa,CA,94559-9742,1500 LOS CARNEROS AVE,02,00617110,30-JUN-2027
FAR MOUNTAIN WINERY,FAR MOUNTAIN WINERY,VSWC LLC,NAPA,Napa,CA,94559-9713,1221 DUHIG RD,02,00617089,30-JUN-2027
FARELLA PARK VINEYARDS/FARELLA WINERY/FARELLA ESTA,FARELLA PARK VINEYARDS/FARELLA WINERY/FARELLA ESTA,FARELLA-PARK VINEYARDS LLC,NAPA,Napa,CA,94558-3840,2222 N 3RD AVE,02,00506442,30-JUN-2027
FARM COLLECTIVE WINERY,FARM COLLECTIVE WINERY,J3 WINE PARTNERS LLC,NAPA,Napa,CA,94558-7579,394 & 396 DEVLIN RD,02,00543060,30-JUN-2027
FATHIA WINES,FATHIA WINES,RODRIGUEZ  PEDRO,NAPA,Napa,CA,94558-7211,39 EDGEFIELD CT,02,00608539,30-JUN-2026
FAVIA WINES,FAVIA WINES,FH WINES LLC,NAPA,Napa,CA,94558-3083,620 TRANCAS ST,02,00659210,30-JUN-2027
FAVIA WINES,FAVIA WINES,FH WINES LLC,NAPA,Napa,CA,94558-3921,2031 COOMBSVILLE RD,02,00650252,30-JUN-2027
FAYARD WINEMAKING,FAYARD WINEMAKING,FAYARD WINEMAKING LLC,NAPA,Napa,CA,94558-6223,190 CAMINO ORUGA,02,00609450,30-JUN-2027
FAYARD WINEMAKING,FAYARD WINEMAKING,FAYARD WINEMAKING LLC,NAPA,Napa,CA,94558-6223,190 CAMINO ORUGA,20,00609450,31-MAY-2027
FAYARD WINEMAKING,FAYARD WINEMAKING,FAYARD WINEMAKING LLC,NAPA,Napa,CA,94558-6223,190 CAMINO ORUGA,17,00609450,31-MAY-2027
FAYARD WINEMAKING,FAYARD WINEMAKING,FAYARD WINEMAKING LLC,NAPA,Napa,CA,94558-6223,190 CAMINO ORUGA,09,00609450,30-JUN-2027
FAYARD WINES,FAYARD WINES,FAYARD WINEMAKING LLC,NAPA,Napa,CA,94559-2636,1245 MAIN ST,02,00623645,30-JUN-2027
FAZERRATI'S PIZZA,FAZERRATI'S PIZZA,FAZERRATI'S PIZZA  INC.,NAPA,Napa,CA,94559,1517 W IMOLA AVE,41,00556775,31-OCT-2026
FE WINES,FE WINES,CV WINE LLC,NAPA,Napa,CA,94558-6260,831 LATOUR CT,02,00612293,30-JUN-2027
FESS PARKER WINERY,FESS PARKER WINERY,PARKER STATION INC,NAPA,Napa,CA,94559-2929,1227 1ST ST,02,00658890,30-JUN-2026
FILIPPIS PIZZA GROTTO,FILIPPIS PIZZA GROTTO,T W FINCH ENTERPRISES INC,NAPA,Napa,CA,94559-2626,645 1ST ST,47,00480963,30-SEP-2026
FINE DISREGARD WINE COMPANY,FINE DISREGARD WINE COMPANY,FINE DISREGARD WINE COMPANY  LLC,NAPA,Napa,CA,94559-3520,41 LINNELL AVE,20,00612611,31-AUG-2026
FINE DISREGARD WINE COMPANY,FINE DISREGARD WINE COMPANY,FINE DISREGARD WINE COMPANY  LLC,NAPA,Napa,CA,94559-3520,41 LINNELL AVE,17,00612611,31-AUG-2026
FIRST & FRANKLIN MARKETPLACE,FIRST & FRANKLIN MARKETPLACE,HAPPY VINE  LLC,NAPA,Napa,CA,94559-2927,1331 1ST ST,41,00610349,
FOG MONSTER WINES,FOG MONSTER WINES,FOG MONSTER WINES LLC,NAPA,Napa,CA,94559-2360,1827 CLAY ST,20,00593460,30-SEP-2026
FOG MONSTER WINES,FOG MONSTER WINES,FOG MONSTER WINES LLC,NAPA,Napa,CA,94559-2360,1827 CLAY ST,17,00593460,30-SEP-2026
FOLEY FAMILY WINES,FOLEY FAMILY WINES,FOLEY FAMILY WINES  INC.,NAPA,Napa,CA,94558-7518,770 AIRPARK RD,02,00588894,30-JUN-2027
FOLEY FAMILY WINES,FOLEY FAMILY WINES,FOLEY FAMILY WINES  INC.,NAPA,Napa,CA,94558-7518,770 AIRPARK RD,14,00588894,31-MAR-2027
FOLEY FAMILY WINES,FOLEY FAMILY WINES,FOLEY FAMILY WINES  INC.,NAPA,Napa,CA,94558-7518,770 AIRPARK RD,17,00588894,31-MAR-2027
FOLEY FAMILY WINES,FOLEY FAMILY WINES,FOLEY FAMILY WINES  INC.,NAPA,Napa,CA,94558-7518,770 AIRPARK RD,22,00588894,30-JUN-2027
FOLEY FAMILY WINES,FOLEY FAMILY WINES,FOLEY FAMILY WINES  INC.,NAPA,Napa,CA,94558-7518,770 AIRPARK RD,05,00588894,31-JAN-2027
FOLEY FAMILY WINES,FOLEY FAMILY WINES,FOLEY FAMILY WINES  INC.,NAPA,Napa,CA,94558-7518,770 AIRPARK RD,09,00588894,31-MAR-2027
FOLEY FAMILY WINES,FOLEY FAMILY WINES,FOLEY FAMILY WINES  INC.,NAPA,Napa,CA,94558-7518,770 AIRPARK RD,12,00588894,31-JAN-2027
FOLIO FINE WINE PARTNERS,FOLIO FINE WINE PARTNERS,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,02,00585429,
FOLIO FINE WINE PARTNERS,FOLIO FINE WINE PARTNERS,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94559-2615,1031 MCKINSTRY ST,02,00580784,
FOLIO FINE WINE PARTNERS,FOLIO FINE WINE PARTNERS,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,02,00585429,30-JUN-2027
FOLIO FINE WINE PARTNERS,FOLIO FINE WINE PARTNERS,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94559-2615,1031 MCKINSTRY ST,02,00580784,30-JUN-2027
FOLIO WINE COMPANY,FOLIO WINE COMPANY,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,17,00429237,
FOLIO WINE COMPANY,FOLIO WINE COMPANY,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,20,00429237,
FOLIO WINE COMPANY,FOLIO WINE COMPANY,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,09,00429237,
FOLIO WINE COMPANY,FOLIO WINE COMPANY,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,17,00429237,31-JAN-2027
FOLIO WINE COMPANY,FOLIO WINE COMPANY,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,20,00429237,31-JAN-2027
FOLIO WINE COMPANY,FOLIO WINE COMPANY,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-7578,550 GATEWAY DR,09,00429237,31-JAN-2027
FOLIO WINE PARTNERS,FOLIO WINE PARTNERS,FOLIO WINE COMPANY  LLC,NAPA,Napa,CA,94558-6216,2731 & 2747 NAPA VALLEY CORPORATE DR,02,00621148,30-JUN-2027
FONTANELLA FAMILY WINERY,FONTANELLA FAMILY WINERY,FONTANELLA WINES  LLC,NAPA,Napa,CA,94558-6182,1721 PARTRICK RD,02,00465788,30-JUN-2027
FOOD CITY MARKET,FOOD CITY MARKET,FOOD CITY MARKET LLC,NAPA,Napa,CA,94559,1807 OLD SONOMA RD,21,00627402,30-JUN-2027
FORGE PIZZA NAPA,FORGE PIZZA NAPA,FORGE PIZZA NAPA  LLC,NAPA,Napa,CA,94559-4053,155 GASSER DR,47,00567622,31-MAY-2027
FORGOTTEN UNION WINES,FORGOTTEN UNION WINES,LEACHMAN  BENJAMIN THOMAS,NAPA,Napa,CA,94558-3210,2287 KATHLEEN DR,20,00581627,31-MAY-2027
FORGOTTEN UNION WINES,FORGOTTEN UNION WINES,LEACHMAN  BENJAMIN THOMAS,NAPA,Napa,CA,94558-3210,2287 KATHLEEN DR,17,00581627,31-MAY-2027
FORTHRIGHT WINERY,FORTHRIGHT WINERY,BOLENOLOGY LLC,NAPA,Napa,CA,94558-7576,144 GATEWAY RD E,02,00645429,30-JUN-2027
FORTHRIGHT WINERY,FORTHRIGHT WINERY,BOLENOLOGY LLC,NAPA,Napa,CA,94558-9201,2275 SODA CANYON RD,02,00664298,30-JUN-2027
FORTUNATI WINERY,FORTUNATI WINERY,FORTUNATI WINERY  LLC,NAPA,Napa,CA,94558-1815,980 SALVADOR AVE,02,00606097,30-JUN-2026
FORTUNATI WINERY,FORTUNATI WINERY,FORTUNATI WINERY  LLC,NAPA,Napa,CA,94558-1347,4326 BIG RANCH RD,02,00606163,30-JUN-2026
FORTUNATI WINERY,FORTUNATI WINERY,FORTUNATI WINERY  LLC,NAPA,Napa,CA,94558-1815,986 SALVADOR AVE,02,00606164,30-JUN-2026
FOUR DOORS WINE,FOUR DOORS WINE,JAR ENTERPRISES  LLC,NAPA,Napa,CA,94558-9411,5584 SILVERADO TRL,17,00648499,30-JUN-2027
FOUR DOORS WINE,FOUR DOORS WINE,JAR ENTERPRISES  LLC,NAPA,Napa,CA,94558-9411,5584 SILVERADO TRL,20,00648499,30-JUN-2027
FREE FLOW WINES,FREE FLOW WINES,FREE FLOW WINES LLC,NAPA,Napa,CA,94558-6295,2557 NAPA VALLEY CORPORATE DR,02,00535033,
FREE FLOW WINES,FREE FLOW WINES,FREE FLOW WINES LLC,NAPA,Napa,CA,94558-6295,2557 NAPA VALLEY CORPORATE DR,14,00535033,
FREEDOM ESTATE WINE,FREEDOM ESTATE WINE,FREEDOM ESTATE WINE LLC,NAPA,Napa,CA,94559-1561,707 MONTECITO BLVD,17,00526683,31-OCT-2026
FREEDOM ESTATE WINE,FREEDOM ESTATE WINE,FREEDOM ESTATE WINE LLC,NAPA,Napa,CA,94559-1561,707 MONTECITO BLVD,20,00526683,31-OCT-2026
FRIDAS MEXICAN GRILL,FRIDAS MEXICAN GRILL,VINAS DEL MAR LLC,NAPA,Napa,CA,94558-2915,1533 TRANCAS ST,47,00652018,30-APR-2027
FRIDAS MEXICAN GRILL,FRIDAS MEXICAN GRILL,VINAS DEL MAR LLC,NAPA,Napa,CA,94558-2915,1533 TRANCAS ST,58,00652018,30-APR-2027
FUENTES WINE COMPANY,FUENTES WINE COMPANY,FUENTES BOGARIN  LUIS ANTONIO,NAPA,Napa,CA,94558-6106,400 UNDERHILL DR,17,00670351,31-JUL-2026
FUENTES WINE COMPANY,FUENTES WINE COMPANY,FUENTES BOGARIN  LUIS ANTONIO,NAPA,Napa,CA,94558-6106,400 UNDERHILL DR,20,00670351,31-JUL-2026
FULCRUM WINES,FULCRUM WINES,FULCRUM WINES LLC,NAPA,Napa,CA,94558-6214,110-122 CAMINO ORUGA,02,00501928,30-JUN-2027
FULCRUM WINES,FULCRUM WINES,FULCRUM WINES LLC,NAPA,Napa,CA,94558-6212,130 CAMINO DORADO,02,00501939,30-JUN-2027
FUME BISTRO & BAR,FUME BISTRO & BAR,FUME BISTRO INC,NAPA,Napa,CA,94558,4050 BYWAY E,47,00374415,30-APR-2027
FUME BISTRO & BAR,FUME BISTRO & BAR,FUME BISTRO INC,NAPA,Napa,CA,94558,4050 BYWAY E,58,00374415,30-APR-2027
G & G PRIVATE RESERVE WINES,G & G PRIVATE RESERVE WINES,G & G PRIVATE RESERVE WINES LLC,NAPA,Napa,CA,94558-9796,1341 ORCHARD AVE,17,00514160,30-SEP-2026
